CUSTOMERID,CUST_CONSTTYPE_ID,CUST_CATEGORYID,PROFESSION,AGE,SEX,MARITAL_STATUS,QUALIFICATION,NO_OF_DEPENDENT,OCCUPATION,POSITION,GROSS_INCOME,PRE_JOBYEARS,NETTAKEHOMEINCOME,BRANCH_PINCODE
12012739,1,4,,35,M,M,UG,3,,,43620.14947,,43620.14947,520003
12012740,1,4,,44,M,M,UG,0,,,362420.3126,,362420.3126,560095
12012955,1,4,,58,M,M,GRAD,0,,,169902.2762,,169902.2717,400070
12012741,1,5,,36,M,S,UG,0,,,113964.8655,5,113964.8655,500034
12012742,1,4,,43,M,M,UG,0,,,58648.12043,,58648.12043,360001
12012956,1,4,,35,M,M,UG,0,,,101337.4665,,101337.4665,560095
12012737,1,4,,43,M,M,ENG,0,,,38321.32594,,0,411005
12012957,1,4,,31,F,M,UG,3,,,32878.37802,,32878.37802,625010
12012744,1,4,,41,M,M,UG,0,,,32277.8597,,32277.8597,524001
12012745,1,5,,37,F,M,UG,0,,,1.5012958,,1.5012958,0
12012958,1,4,,33,M,M,UG,0,,,73613.03696,,73613.03696,506009
12012959,1,5,,48,M,M,UG,0,,,33764.14254,,33764.14254,639001
12012746,1,4,,26,M,M,UG,0,,,55020.98977,,55020.98977,500050
12013193,1,4,,34,M,M,UG,2,,,37532.395,,37532.395,380015
12012748,1,6,,49,M,M,UG,0,,,88005.9598,,88005.9598,395002
12012747,1,5,,38,M,M,UG,0,,,41435.76408,5,41435.76408,500034
12012749,4,4,,,,,,0,,,0,,0,400070
12012960,1,5,,39,F,M,POSTGRAD,0,,,83634.18643,11,83634.18643,635109
12012961,1,4,,41,M,M,UG,0,,,44073.5408,,44073.5408,500034
12012962,1,4,,33,M,M,UG,3,,,60472.19482,,0,560095
12012750,1,4,,29,M,M,UG,0,,,56448.72208,,56448.72208,0
12012751,2,8,,,,,,0,,,0,,0,380015
12012753,1,4,,37,M,M,GRAD,0,,,70066.48085,,70066.47635,395002
12012755,1,5,,50,M,M,GRAD,0,,,112897.4442,,112897.4442,411005
12012754,1,4,,38,M,M,UG,0,,,91302.80537,,91302.80537,506009
12013194,1,4,,52,M,M,UG,0,,,60652.35032,,60652.35032,0
12012756,1,4,,46,F,M,POSTGRAD,0,,,92604.17361,,92604.17812,440010
12012964,1,5,,33,M,M,GRAD,0,,,186207.2194,5,186207.2194,395002
12012757,1,4,,36,F,M,OTHERS,0,,,1.5012958,,1.5012958,624003
12012759,1,4,,45,M,M,UG,0,,,116200.2949,,116200.2949,524001
12012760,1,4,,37,M,M,GRAD,4,,,105690.4737,,105690.4737,110001
12012761,1,5,,51,M,M,ENG,0,,,501135.5406,10,501135.5406,422007
12012965,1,4,,34,M,M,UG,3,,,45014.85327,,45014.85327,520003
12012762,1,4,,44,F,M,UG,0,,,130627.7476,,130627.7476,524001
12012966,1,5,,40,M,M,UG,0,,,45038.874,18,45038.874,395002
12012764,1,4,,48,M,M,GRAD,0,,,81082.56907,,81082.57207,400070
12012967,1,4,,35,M,M,UG,0,,,45286.58781,,45286.58781,500034
12012968,1,4,,44,M,M,UG,0,,,63874.13111,,63874.13111,500034
12012765,1,4,,45,M,M,UG,0,,,127610.143,,127610.143,632007
12012766,1,5,,55,M,M,UG,0,,,103286.1484,0,103286.1484,440010
12013507,1,4,,35,M,M,UG,0,,,63030.40287,,63030.40287,517501
12012969,1,4,,40,M,M,UG,3,,,38283.0429,,38283.0429,622001
12012970,1,4,,54,M,M,GRAD,0,,,59775.59357,,59775.59357,530016
12013195,1,4,,42,M,M,GRAD,0,,,75118.83665,,75118.83665,530016
12012971,1,4,,43,M,M,UG,0,,,55547.9446,,55547.9446,560095
12012972,1,5,,54,M,M,GRAD,0,,,82571.269,17,82571.269,400070
12012973,1,4,,51,M,M,UG,3,,,40455.91335,,40455.91335,520003
12012768,1,5,,21,M,S,GRAD,0,,,50293.4093,2,50293.4093,395002
12012770,1,5,,35,M,M,UG,0,,,34529.8034,5,34529.8034,395002
12012769,1,4,,38,M,M,GRAD,0,,,151012.2218,,151012.2173,560095
12012974,1,5,,30,M,S,GRAD,0,,,33028.5076,5,33028.5076,395002
12012975,1,4,,55,F,M,GRAD,0,,,324496.5748,,324496.5793,110001
12012771,1,5,,28,M,M,POSTGRAD,0,,,138820.3187,9,138820.3187,400070
12012772,1,5,,26,M,S,GRAD,0,,,115614.7896,2,115614.7896,560095
12012976,1,5,,50,M,M,UG,0,,,45038.874,0,45038.874,395002
12012775,1,4,,46,M,M,UG,0,,,45038.874,,45038.874,395002
12012776,1,4,,34,M,S,UG,0,,,81460.31011,,81460.31011,605005
12012777,1,6,,41,M,M,DOCTRATE,0,,,192916.5103,,192916.5103,606601
12013196,1,5,,52,M,M,UG,0,,OTH,72039.67896,0,72039.67896,500034
12012778,1,4,,31,M,M,GRAD,0,,,126108.8472,,126108.8472,605005
12012779,1,5,,34,M,M,GRAD,0,,,114325.1765,0,114325.1765,606601
12012780,1,4,,25,M,S,UG,0,,,69124.16252,,69124.16252,360001
12012781,1,5,,22,M,M,UG,0,,,39484.07954,4,39484.07954,395002
12012977,1,4,,30,M,M,UG,0,,,65834.82342,,65834.82342,500034
12013197,1,4,,55,M,M,UG,0,,,78818.0295,,78818.0295,395002
12012978,1,4,,43,M,M,UG,0,,,58589.56989,,58589.56989,605005
12012773,1,4,,41,M,M,GRAD,0,,,147220.0687,,147220.0687,613009
12012782,1,4,,34,M,M,UG,0,,,81069.9732,,81069.9732,636004
12012980,1,5,,34,M,M,POSTGRAD,0,,ASTM,40534.9866,0,40534.9866,530016
12012783,1,4,,34,M,M,UG,0,,,43160.75295,,43160.75295,360001
12012981,1,4,,35,M,M,GRAD,0,,,67104.42424,,67104.41974,110001
12012982,1,5,,34,M,M,UG,0,,,45504.2757,0,45504.2757,500034
12012983,1,5,,46,M,M,UG,0,,,37532.395,0,37532.395,500050
12012774,1,5,,36,M,M,GRAD,0,,,64555.7194,4,64555.7194,600053
12012784,1,4,,30,M,S,UG,1,,,67558.311,,67558.311,602001
12012785,1,5,,47,M,M,POSTGRAD,0,,,52702.98906,,52702.98906,628002
12012786,1,4,,40,M,M,GRAD,0,,,110919.3668,,110919.3623,411005
12012787,1,5,,25,M,S,POSTGRAD,0,,SROF,36143.69639,2,36143.69639,500034
12013198,4,8,,,,,,0,,,0,,0,380015
12012984,1,5,,41,M,M,UG,0,,,26975.28293,,26975.28293,606601
12012788,1,5,,54,F,M,UG,0,,,42028.77592,,42028.77592,628002
12012789,1,4,,47,M,M,UG,0,,,40251.99234,,40251.99234,422007
12012986,1,4,,63,M,M,POSTGRAD,0,,,506045.2733,,506045.2778,400070
12012987,1,4,,49,F,M,GRAD,0,,,306996.2249,,306996.2249,440010
12012791,1,4,,44,M,M,GRAD,0,,,622372.8031,,622372.8076,400070
12012989,1,4,,35,M,M,GRAD,0,,,60051.832,,60051.832,400070
12012792,1,5,,28,M,S,GRAD,0,,,38048.84076,0,38048.84076,602001
12012990,1,5,,34,F,M,UG,0,,,24020.7328,,24020.7328,0
12012793,1,4,,43,M,M,UG,0,,,95032.02414,,95032.02414,600053
12012795,1,5,,43,M,M,POSTGRAD,0,,MGR,50803.84987,1,50803.84987,380015
12012797,1,4,,55,M,M,UG,0,,,35624.50326,,35624.49875,440010
12012991,1,4,,46,M,M,OTHERS,0,,,50893.92762,,0,641002
12012796,1,5,,29,M,M,UG,0,,,25522.0286,,25522.0286,0
12012988,1,4,,45,F,M,null,,,,1.5012958,,1.5012958,624003
12012800,1,5,,31,M,M,UG,0,,,36031.0992,,36031.0992,639001
12012992,1,4,,61,M,M,UG,0,,,57703.91046,,57703.90295,440010
12012798,1,4,,37,M,M,UG,0,,,133615.3262,,133615.3262,641601
12012993,1,5,,40,M,M,GRAD,0,,,43387.44862,0,43387.44862,411005
12012801,1,5,,48,F,M,UG,0,,,82691.37266,0,82691.37266,613009
12012803,1,4,,32,M,M,GRAD,0,,,90302.94237,,90302.94237,524001
12012994,1,5,,53,M,M,UG,0,,,22519.437,,22519.437,627005
12012804,1,4,,55,M,M,UG,0,,,74088.94773,,74088.94773,605005
12012805,3,4,,31,M,M,UG,0,,,58421.42476,,58421.42476,360001
12012806,2,4,,,,,,0,,,0,,0,422007
12012995,1,5,,48,M,M,UG,0,,,38550.27355,19,38550.27355,605005
12012809,1,5,,46,M,M,OTHERS,0,,,44669.55523,,44669.55523,625010
12012808,1,4,,52,M,M,UG,0,,,67558.311,,67558.311,380015
12013199,1,5,,50,M,M,GRAD,3,,,32870.87154,,32870.87154,620017
12013200,1,4,,35,M,M,UG,0,,,64072.73753,,64072.73753,500034
12013201,1,4,,47,M,M,UG,3,,,154863.1657,,154863.1657,622001
12012996,1,5,,54,M,M,UG,0,,,101912.4628,0,101912.4628,533101
12012810,1,4,,52,M,M,UG,0,,,338163.0056,,338163.0011,400070
12012811,1,4,,56,F,M,PRF,0,,,72232.59547,,72232.59547,411005
12012997,1,5,,48,F,M,UG,0,,,1.5012958,,1.5012958,0
12012998,1,4,,37,M,M,null,0,,,84773.1595,,84773.1595,533101
12012999,1,4,,38,M,M,UG,4,,,71284.15185,,71284.15185,380015
12013202,1,4,,46,F,M,UG,0,,,44883.98531,,44883.98531,635109
12013000,1,5,,41,M,M,GRAD,2,,,61532.10966,,61532.10966,534006
12013001,1,5,,32,F,M,GRAD,0,,,55747.61694,0,55747.61694,530016
12012814,1,4,,29,M,M,UG,3,,,98334.8749,,98334.8749,520003
12013002,1,4,,48,M,M,UG,0,,,170723.9805,,170723.9805,440010
12013003,1,4,,49,M,M,UG,3,,,60686.12948,,60686.12948,380015
12012985,1,4,,50,M,M,UG,0,,,88864.70099,,88864.70099,603001
12013004,1,4,,38,M,M,UG,0,,,70560.9026,,70560.9026,524001
12013204,1,5,,25,M,S,GRAD,0,,,50584.66069,,50584.66069,110001
12013005,1,4,,51,M,M,OTHERS,0,,,152150.6995,,152150.6995,302001
12013006,1,4,,37,F,M,GRAD,0,,,98737.5975,,98737.5975,500050
12013203,1,4,,45,M,M,UG,0,,,47106.41354,,47106.40903,411005
12013007,1,4,,55,M,M,,1,,,43162.25425,,43162.25425,624003
12012816,1,4,,55,M,M,UG,0,,,37682.52458,,37682.52458,517501
12012743,1,5,,27,M,M,UG,0,,,30070.95487,5,30070.95487,603001
12013008,1,4,,56,M,M,UG,0,,,88448.84206,,88448.84206,627005
12013009,1,5,,27,F,M,POSTGRAD,0,,,36350.87521,4,36350.87521,500034
12013205,1,5,,47,M,M,OTHERS,0,,CP1,35475.61975,0,35475.61975,636004
12012817,1,4,,40,M,M,GRAD,0,,,163806.0094,,163806.0094,400070
12012815,1,5,,54,F,M,GRAD,0,,,121651.5,,121651.5,600017
12013206,1,4,,49,M,M,UG,0,,,75064.79,,75064.79,639001
12012818,1,4,,43,M,M,UG,3,,,95255.08667,,95255.09117,380015
12013010,1,5,,44,M,M,UG,0,,,75142.85738,0,75142.85738,500034
12012819,1,5,,27,M,M,GRAD,0,,,70903.19804,4,70903.19804,560095
12012821,1,4,,51,M,M,UG,4,,,44179.26205,,44179.25755,380015
12013207,1,5,,31,M,M,UG,0,,,45789.5219,8,45789.5219,395002
12013508,1,5,,26,M,M,GRAD,0,,,22519.437,,22519.437,533101
12013011,1,4,,32,M,M,GRAD,0,,,64234.322,,64234.31749,391440
12012822,1,5,,34,M,M,GRAD,0,,,77340.75443,8,77340.75443,560095
12013012,1,4,,45,M,M,UG,0,,,54121.71359,,54121.71359,360001
12012825,1,4,,40,M,M,UG,0,,,80988.90323,,80988.90323,360001
12013208,1,4,,42,M,M,GRAD,1,,,166226.8489,,166226.8489,391440
12013014,1,4,,28,M,M,UG,0,,,82268.00725,,82268.00725,570009
12013509,1,4,,30,M,M,UG,0,,,79697.78884,,79697.78884,530016
12013209,1,5,,37,M,M,UG,0,,,59301.1841,4,59301.1841,560095
12013015,1,4,,26,M,M,UG,0,,,82952.59813,,82952.59813,530016
12013017,1,4,,41,M,M,UG,0,,,59901.70242,,59901.70242,0
12012827,1,4,,31,F,M,UG,0,,,1.5012958,,1.5012958,632007
12013016,1,5,,44,M,M,UG,0,,,13220.41081,0,13220.41081,360001
12013018,1,5,,35,F,M,GRAD,0,,,51793.2038,0,51793.2038,517501
12013210,1,5,,39,M,M,GRAD,0,,DM,87283.83652,,87283.83652,505001
12013019,1,4,,47,M,M,OTHERS,0,,,96087.43509,,96087.43509,636004
12013020,1,4,,41,M,M,UG,4,,,122702.7824,,122702.7824,380015
12012829,1,4,,41,M,M,UG,0,,,149680.6926,,149680.6926,395002
12013510,1,5,,47,F,M,POSTGRAD,0,,,79328.47007,,79328.47007,625010
12013511,2,8,,,,,,0,,,0,,0,380015
12012832,1,5,,37,M,M,UG,0,,,1.5012958,15,1.5012958,360001
12012831,1,5,,25,M,S,GRAD,0,,,69534.01627,,69534.01627,500034
12013211,1,4,,37,M,M,GRAD,3,,,49993.15014,,49993.15014,622001
12012833,1,5,,28,M,M,GRAD,0,,,50668.73325,1,50668.73325,411005
12013022,1,4,,49,M,M,UG,0,,,39418.89328,,39418.89328,641002
12012835,1,5,,52,M,M,GRAD,0,,,101251.8926,0,101251.8926,395002
12012807,1,5,,33,M,S,PRF,0,,,49912.08017,0,49912.08017,600053
12013023,1,5,,41,M,M,POSTGRAD,0,,OTH,34304.60903,0,34304.60903,506009
12013021,1,4,,50,M,M,UG,0,,,91016.05788,,91016.05788,600053
12012837,1,5,,53,M,M,null,0,,,71906.06364,,71906.06364,641002
12012838,1,4,,40,M,M,UG,3,,,140260.3166,,0,560095
12013212,1,4,,47,M,M,UG,0,,,81998.89998,,81998.89998,613009
12013024,1,4,,57,M,M,UG,0,,,126108.8472,,126108.8472,0
12013025,3,4,,42,M,M,UG,0,,,44280.08908,,44280.08908,625010
12013512,1,4,,36,M,M,GRAD,0,,,139537.9381,,139537.9381,605005
12013026,1,4,,67,M,M,UG,0,,,74437.24836,,74437.24836,600017
12013027,1,6,,34,M,S,PRF,4,,,97341.64762,,97341.64312,380015
12013213,1,4,,46,F,M,POSTGRAD,0,,,102049.6662,,102049.6602,400070
12013214,4,8,,,,,,0,,,0,,0,600017
12012841,1,4,,45,M,M,UG,0,,,83354.57008,,83354.57008,600017
12013215,1,4,,47,M,M,UG,0,,,81998.89998,,81998.89998,613009
12013029,1,4,,54,M,M,GRAD,0,,,1363121.789,,1363121.789,400070
12012790,1,4,,49,M,M,UG,0,,,80882.31123,,80882.31123,603001
12012842,1,4,,53,M,M,UG,0,,,48041.4656,,48041.4656,639001
12013216,1,5,,31,M,M,null,0,,,1.5012958,,1.5012958,637001
12013030,1,5,,25,M,S,null,0,,,19495.82726,,19495.82726,641002
12012843,1,4,,27,M,M,UG,3,,,60051.832,,60051.832,602001
12012844,1,5,,30,M,S,null,0,,JROF,46145.329,,46145.329,500092
12012846,1,4,,38,M,M,UG,0,,,39541.12878,,39541.12878,360001
12013031,1,5,,48,M,M,GRAD,0,,,42411.60635,15,42411.60635,500034
12013032,1,5,,25,M,S,UG,0,,,37808.63343,0,37808.63343,632007
12012847,1,5,,30,M,M,UG,0,,OTH,28224.36104,4,28224.36104,380015
12012848,1,5,,23,M,M,OTHERS,0,,,36031.0992,0,36031.0992,360001
12012849,1,5,,46,F,M,UG,0,,,50457.05054,13,50457.05054,500050
12013033,1,4,,31,M,S,GRAD,0,,,45945.65666,,45945.65666,603001
12013034,1,4,,43,M,M,GRAD,0,,,752686.9149,,752686.9104,110001
12013035,1,5,,57,M,M,UG,0,,,58961.89125,0,58961.89125,500034
12013036,1,5,,34,M,M,UG,0,,,37532.395,2,37532.395,500050
12013037,1,5,,52,M,M,UG,0,,,33028.5076,,33028.5076,627005
12013038,1,5,,44,M,M,GRAD,0,,,57534.15894,,57534.15894,606601
12013039,1,4,,39,M,M,UG,0,,,43537.5782,,43537.5782,360001
12012851,1,4,,29,M,M,UG,0,,,36031.0992,,36031.0992,639001
12013217,1,4,,32,M,M,GRAD,0,,,772442.3312,,772442.3357,411005
12013040,4,8,,,,,,0,,MD,0,,0,110001
12013218,2,4,,,,,,0,,,0,,0,400070
12012853,1,5,,54,M,M,UG,0,,,30476.30474,0,30476.30474,360001
12013041,1,5,,54,M,M,GRAD,0,,,90457.57584,5,90457.57584,400070
12013042,1,4,,30,M,M,UG,0,,,69937.1142,,69937.1142,500034
12013219,1,4,,32,M,M,UG,0,,,94030.65984,,94030.65984,530016
12013043,1,5,,31,F,M,UG,2,,AST,27023.3244,5,27023.3244,632007
12013044,1,5,,54,M,M,UG,0,,,29396.87306,,29396.87306,641002
12013045,1,4,,34,M,M,UG,0,,,97434.09742,,97434.09742,605005
12013046,1,4,,42,M,M,GRAD,0,,,244224.165,,244224.1695,411005
12013048,1,5,,28,M,M,UG,3,,,72817.35019,,72817.35019,534006
12013049,1,5,,28,M,S,GRAD,0,,,50191.32119,,50191.32119,533101
12013220,1,5,,51,M,M,UG,0,,OTH,53019.76247,27,53019.76247,530016
12013050,1,4,,36,M,S,GRAD,0,,,899438.3241,,899438.3241,400070
12013052,1,5,,29,M,S,GRAD,0,,,88049.49737,4,88049.49737,400070
12013053,1,4,,56,M,M,UG,0,,,43453.50564,,43453.50564,639001
12013054,1,4,,43,M,M,null,0,,,158739.6315,,158739.6315,641002
12013055,1,4,,44,F,M,GRAD,1,,,172832.8056,,172832.8011,110001
12013221,1,5,,37,M,S,GRAD,0,,,33028.5076,15,33028.5076,533101
12013056,1,5,,32,F,M,POSTGRAD,2,,,106083.0625,,106083.0625,534006
12013057,1,4,,42,F,M,GRAD,0,,,594513.1368,,594513.1368,400070
12013222,1,4,,57,M,M,UG,0,,,129597.9787,,129597.9832,600017
12012858,1,4,,40,M,M,UG,0,,,66057.0152,,66057.0152,639001
12012859,1,5,,33,M,M,GRAD,0,,,65606.62646,5,65606.62646,500050
12012860,1,5,,40,M,M,UG,0,,,45038.874,18,45038.874,395002
12013058,1,4,,39,M,M,UG,3,,,65374.55616,,65374.55616,520003
12013059,1,5,,28,M,M,GRAD,0,,,63186.53763,,63186.53763,639001
12013223,1,4,,57,M,M,UG,0,,,443968.4485,,443968.4485,600017
12013060,1,5,,54,M,M,UG,0,,,72191.30984,0,72191.30984,506009
12012864,2,8,,,,,,0,,,0,,0,110001
12013224,1,5,,37,M,M,UG,3,,,20264.49071,0,20264.49071,632007
12013225,1,4,,46,M,M,GRAD,1,,,255017.6111,,255017.6111,110001
12013061,1,5,,51,F,M,GRAD,0,,,108935.5245,,108935.5245,533101
12013062,1,4,,52,M,M,GRAD,0,,,78028.48303,,78028.48303,500034
12013065,1,4,,26,M,M,UG,0,,,52859.12382,,52859.12382,505001
12013066,1,5,,41,M,M,UG,0,,,25597.09339,,25597.09339,524001
12013067,1,4,,38,M,M,UG,0,,,141872.4531,,141872.4531,517501
12013227,1,4,,45,M,M,UG,0,,,70560.9026,,70560.9026,606601
12013068,1,5,,46,M,M,GRAD,0,,,76908.38124,,76908.38124,411005
12013069,1,5,,25,M,S,GRAD,0,,,43851.34902,,43851.34902,606601
12013070,1,5,,36,M,M,GRAD,0,,,103587.9089,,103587.9089,411005
12013071,1,4,,55,M,M,UG,0,,,33779.1555,,33779.1555,627005
12013073,1,4,,47,M,M,UG,0,,,42786.9303,,42786.9303,628002
12013074,1,4,,37,M,M,UG,0,,,114069.9562,,114069.9562,606601
12013075,1,4,,53,M,M,UG,1,,,75064.79,,75064.79,622001
12013072,1,4,,42,M,M,OTHERS,0,,,131094.6506,,131094.6506,600017
12013076,1,4,,35,M,M,OTHERS,0,,,86136.84653,,86136.84653,636004
12013077,1,5,,29,M,S,UG,0,,,31527.2118,,31527.2118,0
12013228,1,4,,44,M,M,GRAD,0,,,119753.3667,,119753.3621,641002
12013515,1,5,,32,M,M,UG,0,,OTH,36711.1862,,36711.1862,506009
12013229,1,4,,45,M,M,UG,3,,,209392.361,,209392.3564,380015
12013230,1,4,,47,M,M,UG,0,,,71823.49237,,71823.49237,500050
12013078,1,5,,52,M,M,UG,0,,,30025.916,0,30025.916,360001
12013516,1,4,,25,M,M,UG,0,,,96974.5808,,96974.5808,395002
12013231,1,5,,47,M,M,UG,0,,,33028.5076,,33028.5076,627005
12013080,1,5,,30,M,M,GRAD,0,,MGR,50083.22789,,50083.22789,518002
12013232,1,5,,51,M,M,UG,0,,,52545.353,20,52545.353,395002
12013082,1,4,,49,M,M,UG,0,,,107342.6497,,107342.6497,613009
12013233,1,4,,34,M,M,UG,0,,,70145.04366,,70145.04366,380015
12013234,1,6,,31,M,M,POSTGRAD,0,,,77942.77405,,77942.77405,500092
12013083,1,4,,45,M,M,UG,0,,,60126.89679,,60126.89679,605005
12013084,1,4,,43,M,M,UG,0,,,124157.1627,,124157.1627,506009
12013085,1,5,,49,F,M,null,0,,,1.5012958,,1.5012958,624003
12013086,1,4,,29,M,S,UG,0,,,52833.60179,,52833.60179,360001
12013235,1,4,,47,M,M,UG,0,,,52245.09384,,52245.09384,0
12013237,1,4,,48,M,M,UG,0,,,144888.9317,,144888.9317,440010
12013517,5,8,,,,,,0,,POSITION,0,,0,110001
12013238,1,5,,32,M,M,UG,0,,,29275.2681,,29275.2681,639001
12013087,1,4,,35,M,M,UG,0,,,58597.07637,,58597.07637,500092
12013239,1,4,,32,M,M,UG,3,,,75069.29389,,75069.29389,520003
12013088,1,4,,49,M,M,UG,0,,,78067.3816,,78067.3816,524001
12013240,1,5,,37,M,M,null,0,,,23420.21448,,23420.21448,639001
12013089,1,5,,48,M,M,UG,0,,,90735.31556,18,90735.31556,500034
12013090,1,4,,37,M,M,UG,3,,,72062.1984,,72062.1984,520003
12013241,1,5,,29,M,S,UG,0,,,54267.33928,4,54267.33928,530016
12013242,1,4,,41,M,M,UG,0,,,77091.53933,,77091.53933,533101
12013092,1,4,,31,M,M,UG,0,,,53689.3404,,53689.3404,500034
12013093,1,4,,38,M,M,UG,0,,,110570.4357,,110570.4357,605005
12013518,1,4,,34,M,M,GRAD,3,,,37232.13584,,37232.13584,533101
12013095,1,5,,48,M,M,POSTGRAD,0,,,76903.87736,0,76903.87736,632007
12013243,1,4,,27,M,S,GRAD,0,,,93830.9875,,93830.9875,612001
12013096,1,5,,36,M,M,UG,0,,,32325.90117,15,32325.90117,605005
12013097,1,5,,32,M,M,UG,0,,,38283.0429,2,38283.0429,395002
12013098,1,4,,41,M,M,UG,0,,,63054.4236,,63054.4236,632007
12013244,1,5,,37,M,M,UG,0,,,52545.353,,52545.353,627005
12013245,1,4,,33,M,M,GRAD,0,,,31226.95264,,31226.95264,639001
12013246,1,4,,33,M,M,UG,0,,,53446.13048,,53446.13048,639001
12013099,1,5,,44,M,M,UG,0,,,57882.45957,0,57882.45957,500034
12013247,2,8,,,,,,0,,,0,,0,110001
12013248,1,5,,35,M,S,GRAD,0,,DM,64043.77753,0,64043.77753,612001
12013101,1,4,,40,F,M,UG,0,,,96593.37177,,96593.37177,530016
12013249,1,4,,32,M,M,UG,0,,,217687.891,,217687.891,380015
12013250,1,4,,33,M,M,UG,0,,,43537.5782,,43537.5782,395002
12013785,1,4,,47,M,M,UG,0,,,67282.07257,,67282.07257,560095
12013102,1,4,,40,F,M,UG,0,,,87360.4026,,87360.4026,530016
12013251,1,4,,32,M,M,UG,0,,,124786.0855,,124786.081,400070
12013103,1,5,,24,M,S,UG,0,,OTH,42036.2824,1,42036.2824,380015
12013252,1,4,,40,M,M,UG,0,,,45038.874,,45038.874,637001
12013104,1,4,,41,M,M,UG,0,,,78217.51118,,78217.51118,500034
12013105,1,4,,29,M,M,UG,0,,,130716.324,,130716.324,641601
12013520,1,5,,38,M,M,UG,0,,AST,79832.90546,17,79832.90546,518002
12013107,1,5,,44,M,M,GRAD,0,,,54120.21229,8,54120.21229,500034
12013253,1,4,,25,M,M,UG,0,,,48717.04871,,48717.04871,627005
12013108,1,4,,50,M,M,UG,0,,,43807.81144,,43807.81144,628002
12013109,1,4,,42,F,M,UG,0,,,1.5012958,,1.5012958,624003
12013254,1,4,,46,M,M,UG,4,,,47468.46603,,47468.46603,520003
12013255,1,4,,45,M,M,UG,0,,,52545.353,,52545.353,637001
12013521,1,4,,24,M,S,UG,0,,,128248.1937,,128248.1937,524001
12013522,1,5,,48,M,M,UG,3,,,30025.916,0,30025.916,620017
12013110,1,4,,38,M,M,UG,0,,,104144.8896,,104144.8896,641601
12013257,1,5,,27,M,S,UG,0,,OTH,42036.2824,0,42036.2824,380015
12013258,1,4,,65,M,M,GRAD,3,,,38084.87185,,38084.87185,620017
12013259,1,4,,35,M,M,UG,0,,,40643.0799,,40643.0799,628002
12013261,1,5,,52,M,M,UG,0,,,49758.948,,49758.948,606601
12013113,1,5,,40,M,M,UG,0,,,37532.395,,37532.395,639001
12013115,1,5,,29,M,M,POSTGRAD,3,,,110671.0225,0,110671.0225,602001
12013262,1,4,,50,M,M,UG,0,,,106604.4626,,106604.4626,534006
12013263,1,4,,57,M,M,UG,0,,,474789.3006,,474789.3006,606601
12013117,1,5,,40,M,M,UG,0,,,23270.0849,16,23270.0849,360001
12013264,1,5,,56,M,M,UG,0,,,76447.48343,,76447.48343,606601
12013265,1,4,,38,M,M,UG,0,,,81440.79326,,81440.79326,360001
12013118,1,4,,40,M,M,GRAD,0,,,305690.8482,,305690.8482,440010
12013267,1,4,,56,M,M,UG,0,,,144505.9812,,144505.9766,440010
12013119,1,4,,45,M,M,UG,0,,,86774.89724,,86774.89724,524001
12013121,1,5,,29,M,M,GRAD,2,,,136665.9593,,136665.9593,620017
12013120,1,5,,26,M,S,ENG,0,,,43537.5782,,43537.5782,628002
12013269,1,4,,38,M,M,UG,0,,,43404.57841,,43404.57841,395002
12013270,1,5,,37,F,M,UG,0,,,15012.958,,15012.958,0
12013271,1,4,,29,M,M,UG,0,,,45038.874,,45038.874,395002
12013524,1,4,,47,M,M,UG,0,,,48769.59406,,48769.59406,613009
12013272,1,5,,42,M,M,UG,0,,,37532.395,5,37532.395,395002
12013273,1,4,,50,M,M,GRAD,0,,,108377.1626,,108377.1671,422007
12013124,1,4,,35,M,M,UG,0,,,72857.01442,,72857.00992,411005
12013525,1,5,,39,F,M,POSTGRAD,5,,,37532.395,,37532.395,620017
12013274,1,4,,40,M,M,GRAD,0,,,220130.9947,,220130.9992,440010
12013123,1,5,,48,M,M,UG,0,,,83980.98576,,83980.98576,639001
12013526,1,4,,32,M,M,UG,3,,,66057.0152,,66057.0152,602001
12013125,1,5,,39,M,M,UG,0,,,28524.6202,4,28524.6202,360001
12013126,1,5,,29,M,S,UG,0,,,34679.93298,,34679.93298,641002
12013127,1,4,,61,M,M,UG,1,,,63349.92365,,63349.92816,391440
12013275,1,4,,40,M,M,UG,0,,,42636.80072,,42636.80072,639001
12013277,1,4,,39,F,M,GRAD,0,,,83787.3186,,83787.3186,530016
12013278,1,4,,52,M,M,GRAD,3,,,130964.5332,,130964.5377,380015
12013279,1,4,,48,F,M,UG,0,,,57574.69393,,57574.69393,627005
12013130,1,4,,59,M,M,UG,0,,,76280.8396,,76280.8396,628002
12013280,1,4,,29,M,M,UG,0,,,95635.04962,,95635.04512,400070
12013129,1,4,,57,M,M,UG,0,,,80469.45488,,80469.45488,600017
12013276,1,4,,45,M,M,GRAD,0,,,87300.72609,,87300.72609,440010
12013281,1,4,,46,M,M,UG,0,,,193333.3751,,193333.3706,400070
12013519,1,4,,34,M,M,GRAD,0,,,109995.6646,,109995.6646,603001
12013282,1,4,,32,M,M,UG,0,,,40677.6097,,40677.6097,360001
12013284,1,4,,40,M,M,UG,0,,,55127.58178,,55127.58178,612001
12013286,1,4,,42,M,M,GRAD,0,,,262141.5149,,262141.5104,600017
12013287,1,5,,46,F,M,UG,0,,,71897.05586,,71897.05586,500034
12013133,1,5,,47,M,M,UG,0,,,79232.38714,,79232.38714,517501
