TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
351468,REQUEST,DISBURSEMENT BREAK UP REQUIRED,Close,2018-09-06 13:55:00,"dear, 
 mr. ramesh prajapati cc : mr. manoj mehra cc : mr. vikrant gangurde (ooracle finserv) cc: edelweiss team ref no : loan number loannumber we have the following concerns about our loan , kindly resolve this on high priority.... total loan amount is 9,99,99,999/- only and its disbursement summary is as follows 9) loan disbursed in 9 st part is 9,99,99,999 /- on 99 st june 9999. 9) on 99 st june , edelweisswrongly charged us the pf fees again and then later refunded it to us on 9 aug 9999. rs 9,99,999/- so that is 9nd part of disbursement. this means i am wrongly charged intereston this pf amount and it should be refunded to us for from 99 june 9999 to 9 aug 9999. 9) edelweissand we registered a mortgagedeed on 99 aug 9999, and after that only last part was eligible for disbursement and then it was confirmed by us on email to edelweiss on 99 aug 9999, and then on 99 th aug 9999, mr manoj from edelweiss had come to sub registrar office and handed over the last cheque to us of rs 99,99,999/- so that is 9rd part of disbursement. this means i am wrongly charged intereston 9rd part of disbursement of rs 99,99,999, and it should be refunded to us for from 99th june 9999 to 99 aug 9999. 9) in our welcome kit received on 99 june 9999 by email , the emi as per the emi chart was rs 99999/- and the actual emi charged to us was different of rs99999/- on 9 july 9999. we have already informed manoj and email to edelweiss several times, but there is no response from there side. even without informing me, edelweiss used my blank cheque and mentioned emi of rs99999/- as decided by them only and depositedwithout my consent which got cleared also, which is almost like an fraud/cheating fromyour side. still till today 9 to 9 blank cheques given by me , i don know what is written on it & whether it is misused or no . actually i was told that edelweiss will write emi amount etc whichis for theirsafety in case of defaulters , but xerox of that cheques will be given to me for records. 9) even in statement of accounts letter , showed that my full loan is disbursed on 99 june9999, without my consent and withouteven informing me.. and actually technically how was the loan disbursed without informing us and without our consent in writingor verbal... even legaldocumentationpart of edelweiss was pending. 9) till date i have not received any official letter of list of original documents which edelweiss has taken from us. after several reminders also , we have not received the same. this is a very important document for us in future , when we collect the documents , but your team is not taking it seriously. 9) there is very slow response from your team and its getting delayed too much. attaching you few letter of email which i have already sent earlier but still not received any response yet... we have been following up with you since long with all the mistakes which has been done from your end but rectifications is consuming lot of time. kindly expedite and rectify all your mistakes at the earliest. we request you to kindly resolve all points on high priority or else we have to take some serious action regarding the same. -- &",concerns about our loan number loannumber,12028451,0
351572,QUERY,TDSREIMBRELATED,Close,2018-09-06 14:55:00,as per the discussions with mr nilesh i like to send a reminder regarding my 9 quarters tds refund( q9 of 9999-99 & q9 of 9999-99 fy) kindly refund the above amounts at the earliest,tds refund - loan a/c no loannumber,12011973,0
351659,QUERY,TDSREIMBRELATED,Close,2018-09-06 15:25:00,"dear sir, as per tds certificate attached, the refund amount should be rs. 99,999.99 whereas as per your email it has been processed for rs. 99,999.99. there is a difference of rs. 9,999.99 , kindly do let us know by when will this amount also be credited to our account.",tds refund - loan no. loannumber,12022461,0
351699,REQUEST,UPDATECONTACTDET,Close,2018-09-06 15:40:00,,request to issue letter,12025473,0
351748,REQUEST,COPYOFORIGDOCS,Close,2018-09-06 16:00:00,"dear sir, i amisha bhavesh shah, my ref loan number - loannumber i request you to send my share certificate as i have to change name and submit it to society office.",regarding share certificate.,12023186,0
351764,REQUEST,FORECLOSURE,Close,2018-09-06 16:05:00,"hi guys , do you need a month to share foreclosure letter could you please expedite on thu, sep 9, 9999 at 9:99 pm < EmailID > wrote: 
 dear customer, ref no : loan number loannumber",re: [ticketid:rf999999] ticket created- 999999 - re: foreclosure letter,12020021,0
352144,REQUEST,PREPAYEMICHNG,Close,2018-09-07 00:00:00,pls provide an update,"re: [ticketid:rf999999] ticket created- 999999 - prepayemichng , it certificate",12004431,0
353897,REQUEST,EMI NOT BANKED,Close,2018-09-07 11:30:00,"hi all, my monthly installment for home loan has yet not been deducted for this monthly. kindly let me know the reason.",installment deduction for loan number loannumber,12001407,11220910
353985,REQUEST,EMI NOT BANKED,Close,2018-09-07 12:00:00,"dear sir, you for your response. but your reply is not as per the facts and actual situation. according to your email from edelweiss : would like to inform you, in your case before taking disbursement we had a joint call with mr. vikrant gangurde and you had confirmed that you required a full disbursement at a same time. as you have to do the sale agreement with seller for that seller were required the copy of cheque before registration, only after discussion we disbursed the full amount. t he real fact was, i needed the cheque photocopy for registration, but only for part 9 for closing reliance loan of rs 9,99,99,999/- ( one crore seventy lacs ninety thousand only ) . this was as per our telephonic talk with vikrant and manoj both. after that there was an formality of closing reliance loan which would take atleast 9 weeks , so there was no point in disbursement of 9nd part and that was very clearly told to everyone , my seller , vikrant and manoj. and also edelweiss had disbursed that loan on 99 june and not on 99 june.. this clearly show there is no relation to 9nd part of disbursement. was there any intimation from your side about 9nd part disbursement on 99 june and was our approval taken on phone or email... then kindly share that with facts.... attaching you edelweiss email dated 99 june 9999 regarding the same. attaching you my email dated 99 june 9999 regarding the same which clearly says that disbursementof part 9 is to be done and after i confirmthen onlypart 9 cheque should be ready.. and that email of releasing part 9 cheque was done on 99 aug 9999. what about the pf fees wrongly charged and its interest refund please all read the attachments carefully.. and still our concerns are not resolved by you...please read the full email properly and reply us on all issues... on thu, sep 9, 9999 at 9:99 pm manojmehra < EmailID > wrote: 
 
 dear sir, you for writing to us. would like to inform you, in your case before taking disbursement we had a joint call with mr. vikrant gangurde and you had confirmed that you required a full disbursement at a same time. as you have to do the sale agreement with seller for that seller were required the copy of cheque before registration, only after discussion we disbursed the full amount. the reason we released the cheque of inr 9999999/- due to society noc, there was a delay from your end regarding society noc so the reason we did the registered mortgage. after receiving registered mortgage deed we released the cheque on a next day. regarding your lod, i have already informed you on an earlier mail that if you required any document of your loan account you have to mail on our email id : EmailID vikrant need your intervention.",re: concerns about our loan number loannumber,12028451,0
353988,REQUEST,LISTOFDOCS,Close,2018-09-07 12:00:00,"dear sir, edelweiss team ref no : loan number loannumber till date i have not received any official letter of list of original documents which edelweiss has taken from us. after several reminders also , we have not received the same. this is a very important document for us in future , when we collect the documents , but your team is not taking it seriously. kindly send us the complete details of list of orignal documents which you have taken from us regarding our loan at your earliest. attaching you details of your loan. -- &",list of orignal documents kept with edelweiss regarding our loan number loannumber,12028451,0
354074,REQUEST,SOA,Close,2018-09-07 12:30:00,"dear sir/madam our loan account no.lbansbl99999 in the name of screen touch designs 
proprietor of mr srinivas. h please send the statement of account & closing balance as on 99.9.9999 for income tax purpose please kindly do the need full early as possible",closing balance statement as on 99.9.9999,12010813,0
354096,REQUEST,EMI NOT BANKED,Close,2018-09-07 12:40:00,"dear edelweiss team, my home loan account number is loannumber , for the month of august and september emi was not debited from my account . i have enough balence in my bank account , so please check and update me .",reg:loan no loannumber,12020192,0
354147,REQUEST,FORECLOSURE,Close,2018-09-07 13:00:00,"dear sir/madam our loan account no. loannumber in the name of screen touch designs 
proprietor of mr srinivas. h please send the statement of account & closing balance as on 99.9.9999 for income tax purpose please kindly do the need full early as possible",closing balance as an 99.9.9999,12010813,0
354296,REQUEST,SOA,Close,2018-09-07 14:05:00,"hi, could you please send me the statement of my loan accounts as following . loannumber loannumber",requesting statement of account,12027137,0
354502,QUERY,STATUSOFLOANAPP,Close,2018-09-07 15:15:00,"dear sir/mam, i have taken home loan(a/c no - loannumber ) from edelweiss housing finance. have also filled & handed over the pradhan mantri awas yojana form to edelweiss in february 9999 to avail the benefit. six months have passed but didn't get any information or current status related it. kindly revert with the status as when the pmay will be applicable. please inform me if any information is missed out to be filled from my end.",regarding pmay,12022928,0
354657,REQUEST,REPAYMENT SCHEDULE,Close,2018-09-07 16:20:00,"sir, kindly same the emi amount , change the tenor. after deduction of our payment 99 lakhs, please send re-payment schedule & 99 lakhs receipt. vide ch.no ; 999999, dt: 99.99.9999. -- you, for gauthami pipes pvt ltd. with",account statment loan number,12005162,0
354747,QUERY,CHANGEREPAYMODE,Close,2018-09-07 16:55:00,"dear sir,, 
 this is to inform you that my customer mr nilesh gala and mr deepak gala holding 9 loan accounts with your institution informed me that his emi for loan acount number 999999 not deducted of rs 99999/ from his account which has to be deducted on 9th of every month 9999, your recovery person collecting the cheque since 9 months stating there is a problem in ecs with nkgsb co-operative bank ltd, but this is not the solution as it may spoil my cibil , we are ready to give the ecs of new acct canara bank which is opened recently to deduct ecs everymonth properly kindly look after this matter and revert on the same at the earliest .",fwd: emi not deducted through ecs,12028675,0
